name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleTypeReference,0,0,0,0,0,0.003687,0,0,0,3.480503,0,0,0,0,0,5,0,0,2.00575,0,0.348372,0,13,33,136,4,6,2,0,0,6,14.39,18,0,0,0.140245,1.02,0,15,1.01,0,0,0,0,1.02,0.548501,9.09,0.23139,0.303935,0.203097,69,3,0.243503,1.05,0.316807,0
org.eclipse.jdt.internal.codeassist.select.SelectionOnSuperReference,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,3,0,0,0.530096,0,0.348372,0,5,16,135,2,7,1,0,0,1,14.39,11,0,0,0,0,0,6,0,0,0,0,0,0,0.034018,7.07,0,0.178418,0,63,2,0,0,0,0
org.eclipse.jdt.internal.codeassist.select.SelectionParser,2,0.03126,0.011259,1.01,1.04,0.021514,0,1.01,0,8.705378,0.010453,1.01,3.04,5,0,49,0.010592,0,2.218964,0,0.493947,3.04,64,966,145,48,3,2,0,0,1100,9.22,141,0.047686,0.010754,0.137054,3.07,4.81,65,3.14,8,0,0,0,3.07,0.185551,16.27,0.047934,0.436952,0.049022,407,15,0.044696,8.53,0,0.047663
org.eclipse.jdt.internal.codeassist.select.SelectionScanner,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,3,0,3,0,0,0.530096,0,0.34654,0,2,30,105,2,2,1,0,0,0,8.28,7,0,0,0,0,0,3,0,3,0,0,0,0,0.034018,6.09,0,0.086057,0,49,2,0,0,0,0
org.eclipse.jdt.internal.compiler.ASTVisitor,0,0.004888,0.40182,0,0,0.111461,0.027379,9.13,0,3.398149,0,0,3.32,0,9,240,0,0,0.841951,5.06,0,3.32,95,713,0,239,1,116,0.223389,0,28441,0,240,0.028958,0,0.033529,2.03,333.38,121,3.32,0,0,3.32,0,9.13,0.061064,0,0.043554,0,0.038904,0,239,0.392699,5.86,0,0.028883
org.eclipse.jdt.internal.compiler.AbstractAnnotationProcessorManager,0,0.035691,0.027313,0,0,0.024347,0.059456,1.02,0,2.584629,0,0,2.03,0,0,11,0,0,0.732899,0,0,2.03,4,12,0,10,1,4,0,0,45,0,11,0.051206,0,0.04318,1.01,2.24,7,2.03,0,0,2.03,0,2.03,0.076225,0,0.025329,0,0.052449,0,10,0.056759,2.03,0,0.051191
org.eclipse.jdt.internal.compiler.ClassFile,23,0.28295,0.357099,6.06,6.06,0.851823,0.286803,5.06,0.016321,24.298801,0.385632,3.12,8.25,19,1,70,0.151668,1.01,8.23973,0,0,8.25,67,7426,0,68,1,28,0,0,0,0,263,0.386851,0.269562,0.999847,9.13,6.46,83,26.2,22,1,7.13,0,10.14,1.406883,0,0.218052,0,0.755873,0,44,0.40737,80.92,0.331413,0.386436
org.eclipse.jdt.internal.compiler.ClassFilePool,0,0.096385,0.187354,0,0,0.015278,0,1.02,0,2.746238,0,0,0,1,0,5,0,0,1.843218,0,0,0,2,33,0,4,1,2,0,0,4,0,8,0,0,0.103581,0,1.04,3,0,2,0,0,0,1.02,0.536459,0,0,0,0,0,4,0.180321,1.07,0.303326,0
org.eclipse.jdt.internal.compiler.CompilationResult,3,0.096725,0.638175,6.07,9.13,0.082888,0.105643,8.08,0.083447,13.149486,0.210405,1.01,6.08,21,0,22,0.014514,3.04,4.36514,0,0,6.08,11,289,0,20,1,62,0,0,126,0,56,0.12194,0.250886,0.263928,5.05,7.1,69,7.2,24,3,5.07,0,11.12,0.702113,0,0.116301,0,0.133748,0,17,0.676102,12.49,0.295279,0.121973
org.eclipse.jdt.internal.compiler.Compiler,0,0,0.228349,5.06,6.07,0.206713,0.224988,3.04,0,19.253041,0.394583,2.04,5.06,16,3,24,0.288376,0,7.049076,1.01,0,6.09,39,530,0,19,1,14,0.016129,0,0,0,91,0.378591,0.430123,1.034974,7.09,0,50,12.31,17,0,2.02,0,8.11,1.333678,0,0.494028,0,0.578864,0,11,0.533119,24.27,0.387426,0.366849
org.eclipse.jdt.internal.compiler.ConfigurableOption,0,0.010374,0,0,1.01,0.004299,0.014582,0,0.011308,2.587767,0,0,1.01,1,0,11,0,1.01,0.630603,0,0,1.01,1,127,0,10,1,0,0,0,29,0,23,0.015035,0.013825,0.01245,1.01,1.1,1,1.01,9,8,1.01,0,1.01,0.043645,0,0.023945,0,0.014773,0,10,0.021418,1.04,0,0.014978
org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,5,0,0,0.530096,0,0,0,1,18,0,4,1,13,0,0,6,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0.034018,0,0,0,0,0,4,0,0,0,0
org.eclipse.jdt.internal.compiler.DocumentElementParser,2,0.025727,0,0,1.01,0.021,0.012576,0,0,7.560732,0,0,3.04,0,0,60,0,0,1.772338,0,0.411301,3.04,39,1052,120,59,2,1,0,0,1007,6.16,156,0.035455,0.013158,0.121915,3.03,5.44,40,5.06,11,8,1.01,0,3.03,0.106814,15.26,0.039403,0.378579,0.066473,358,15,0.040799,11.73,0,0.035115
org.eclipse.jdt.internal.compiler.ICompilerRequestor,0,0,0.014493,0,0,0.001763,0,1.01,0,2.221467,0,0,0,0,0,1,0,0,0.530096,0,0,0,1,3,0,1,0,9,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1.01,0.034018,0,0,0,0,0,1,0.01364,0,0,0
org.eclipse.jdt.internal.compiler.IDebugRequestor,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,5,0,0,0.530096,0,0,0,1,7,0,5,0,1,0,0,10,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0.034018,0,0,0,0,0,5,0,0,0,0
org.eclipse.jdt.internal.compiler.IDocumentElementRequestor,0,0,0,0,0,0.00094,0,0,0,1.953727,0,0,0,0,0,17,0,0,0.459879,0,0,0,1,131,0,17,0,2,0,0,136,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0.02818,0,0,0,0,0,17,0,0,0,0
org.eclipse.jdt.internal.compiler.IErrorHandlingPolicy,0,0,0.014493,0,0,0.001763,0,1.01,0,2.221467,0,0,0,0,0,2,0,0,0.530096,0,0,0,0,4,0,2,0,19,0,0,1,0,2,0,0,0,0,0,19,0,0,0,0,0,1.01,0.034018,0,0,0,0,0,2,0.01364,0,0,0
org.eclipse.jdt.internal.compiler.IProblemFactory,0,0.023402,0.027471,0,0,0.010218,0.053343,2.02,0,3.01424,0,0,1.02,0,0,5,0,0,0.784334,0,0,1.02,1,26,0,5,0,19,0,0,10,0,5,0.051596,0,0.059993,0,1.07,20,1.02,0,0,1.02,0,2.02,0.070121,0,0,0,0.05176,0,5,0.027938,2.13,0,0.051596
org.eclipse.jdt.internal.compiler.ISourceElementRequestor,0,0.054348,0.129804,0,0,0.005891,0.065248,2.07,0,6.951961,0,0,1.02,0,0,25,0,0,2.909848,0,0,1.02,3,27,0,25,0,13,0,0,300,0,25,0.050483,0,0.049518,2.02,1.47,16,1.02,0,0,1.02,0,4.09,0.618718,0,0.109651,0,0.049187,0,25,0.244464,1.02,0.294475,0.049775
org.eclipse.jdt.internal.compiler.ProcessTaskManager,1,0,0,0,1.02,0.037604,0,0,0.333333,1.412593,0,0,0,1,0,5,0,1.01,1.047963,0,0,0,4,135,0,4,1,1,0,0,0,0,23,0,0.325562,0.432715,1.02,0,4,2.03,11,3,0,0,1.02,0.363882,0,0.323746,0,0.51635,0,3,0.325837,2.2,0.091571,0
org.eclipse.jdt.internal.compiler.ReadManager,0,0,0,0,1.01,0.025415,0,0,0.333333,0.952453,0,0,0,1,0,4,0,1.01,0.71664,0,0,0,1,152,0,3,1,2,0,0,0,0,18,0,0.325562,0.292469,0,0,3,0,13,1,0,0,0,0.248848,0,0,0,0,0,3,0,1.21,0.068662,0
org.eclipse.jdt.internal.compiler.SourceElementNotifier,8,0,0,0,0,0.050402,0,0,0,1.147171,0,0,0,0,1,19,0,0,0.623387,0,0,0,37,612,0,18,1,2,0,0,119,0,60,0,0,0.103581,0,0,39,0,10,0,0,0,0,0.182005,0,0,0,0,0,1,0,1.06,0.010005,0
org.eclipse.jdt.internal.compiler.SourceElementParser,3,0.32843,0.11183,2.02,6.09,0.12798,0.227411,3.08,0,17.675302,0.128192,6.12,13.33,0,1,51,0.228106,0,5.870712,1.01,0.411301,15.35,53,757,124,49,3,11,0,0,370,6.16,134,0.462193,0.176063,0.605206,5.28,24.77,64,20.08,7,0,2.07,0,7.36,0.945783,18.29,0.320548,0.395544,0.584077,366,8,0.353672,33.26,0.294711,0.436327
org.eclipse.jdt.internal.compiler.SourceElementRequestorAdapter,0,0.054348,0.011259,0,0,0.006677,0.065248,1.01,0,5.134368,0,0,1.02,0,0,26,0,0,2.385362,1.01,0,1.02,4,72,0,25,1,0,0.011765,0,300,0,26,0.050483,0,0.091381,2.02,1.47,4,1.02,0,0,1.02,0,3.03,0.544945,0,0.109651,0,0.049187,0,25,0.128064,2.1,0.293898,0.049775
org.eclipse.jdt.internal.compiler.SourceJavadocParser,0,0,0,0,0,0.008399,0,0,0,4.25359,0,0,0,0,0,4,0,0,1.02491,0,0.298242,0,8,99,57,3,3,1,0,0,1,6.13,16,0,0,0.045058,2.02,0,9,1.02,2,0,0,0,2.02,0.067111,3.04,0.030372,0.433421,0.013486,39,1,0.028822,4.69,0,0
org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression,0,0,0.135953,0,0,0.009162,0,2.02,0,5.949299,0,0,0,0,0,6,0,0,1.421671,0,0.348372,0,13,198,139,5,6,7,0,0,4,14.39,41,0,0,0.049524,0,0,19,2.02,2,0,0,0,2.02,0.092842,9.11,0,0.211293,0.028435,86,5,0.133001,3.06,0,0
org.eclipse.jdt.internal.compiler.ast.ASTNode,1,0.030532,1.035859,14.38,14.38,0.194062,0.014335,24.41,0,25.132548,0.305522,0,1.01,131,6,20,0,0,6.753344,0,0,1.01,32,566,0,19,1,254,0,0,163,0,89,0.01435,0.309278,0.751916,5.05,3.26,270,12.34,131,0,1.01,0,25.41,0.67652,0,0.066452,0,0.228421,0,18,0.948847,31.89,0.000267,0.014177
org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,1,0.007698,0.355331,1.02,1.02,0.024195,0,11.15,0,11.509126,0.026556,0,0,17,3,29,0,0,3.211612,0,0.348372,0,46,345,131,28,2,77,0,0,232,14.38,86,0,0.028409,0.298833,2.04,1.02,107,4.1,17,0,0,0,12.16,0.353447,1.01,0.065219,0.015549,0.086136,17,27,0.443931,10.41,0.000012,0
org.eclipse.jdt.internal.compiler.ast.AbstractVariableDeclaration,0,0.006517,0.663082,0,0,0.003692,0.005609,14.18,0,2.863541,0,0,1.01,16,3,12,0,0,0.680718,0,0.348372,1.01,11,71,131,11,3,76,0,0,53,14.38,20,0.006519,0,0.009071,0,1.08,85,1.01,16,0,1.01,0,13.16,0.043061,1.01,0,0.015549,0.010568,25,11,0.633503,1.09,0,0.006519
org.eclipse.jdt.internal.compiler.ast.AllocationExpression,0,0.004888,0.315341,0,0,0.048338,0.027379,7.1,0,13.487167,0,0,2.02,6,3,16,0,0,4.530679,0,0.348372,2.02,44,303,135,15,4,35,0,0,69,14.39,80,0.028958,0,0.325065,7.15,2.1,75,13.28,8,0,2.02,0,12.22,0.735227,8.09,0.138625,0.193506,0.377531,51,15,0.40256,14.17,0.294105,0.028883
org.eclipse.jdt.internal.compiler.ast.Annotation,1,0.021569,0.689854,0,1.01,0.057072,0.039933,15.31,0.01209,14.407008,0,0,3.04,3,3,11,0,1.01,4.802571,0,0.348372,3.04,37,347,135,10,4,63,0,0,41,14.39,46,0.040109,0.013349,0.254407,6.16,3.35,85,6.17,5,1,3.04,0,16.32,0.778871,8.08,0.137443,0.193506,0.228123,53,9,0.695595,15.08,0.294134,0.040107
org.eclipse.jdt.internal.compiler.ast.AnnotationMethodDeclaration,0,0,0.267999,0,0,0.003441,0,4.04,0,3.229528,0,0,0,2,0,8,0,0,0.759781,0,0.348372,0,23,121,150,7,4,11,0,0,15,14.36,44,0,0,0.027402,2.03,0,30,2.05,2,0,0,0,6.06,0.046327,1.01,0.025454,0.015549,0.023903,37,7,0.287044,3.09,0,0
org.eclipse.jdt.internal.compiler.ast.Argument,0,0.003072,0.574583,0,0,0.029611,0.013558,10.12,0,10.649632,0,0,1.01,0,2,9,0,0,3.839779,0,0.348372,1.01,25,127,148,8,5,44,0,0,28,14.38,47,0.01419,0,0.152293,3.04,1.07,64,5.1,1,1,1.01,0,12.16,0.681072,2.02,0.06007,0.018804,0.105723,33,8,0.596973,8.36,0.294104,0.014115
org.eclipse.jdt.internal.compiler.ast.ArrayAllocationExpression,0,0,0.150446,0,0,0.022498,0.027379,3.03,0,5.161069,0,0,2.02,3,0,6,0,0,2.349762,0,0.348372,2.02,16,120,135,5,4,12,0,0,0,14.39,38,0.028958,0,0.144536,4.04,0,26,3.14,3,0,2.02,0,7.07,0.534282,8.09,0.1656,0.193506,0.055346,51,5,0.302888,4.36,0.294104,0.028883
org.eclipse.jdt.internal.compiler.ast.ArrayInitializer,0,0,0.217968,0,0,0.051031,0.027379,5.07,0,9.328895,0,0,2.02,2,0,6,0,0,3.340167,0,0.348372,2.02,21,177,135,5,4,20,0,0,0,14.39,49,0.028958,0,0.112597,4.05,0,40,7.14,2,0,2.02,0,9.12,0.597664,8.09,0.07014,0.193506,0.104021,51,5,0.275095,8.33,0.294104,0.028883
org.eclipse.jdt.internal.compiler.ast.ArrayQualifiedTypeReference,0,0,0.33281,0,0,0.00498,0,5.06,0,3.157036,0,0,0,0,2,7,0,0,0.768335,0,0.348372,0,15,64,137,6,6,15,0,0,3,14.39,23,0,0,0.022521,1.01,0,27,1.01,1,0,0,0,6.07,0.052881,9.09,0.025194,0.303935,0.024119,67,5,0.349778,1.04,0,0
org.eclipse.jdt.internal.compiler.ast.ArrayReference,0,0,0.146999,0,0,0.039814,0.041714,3.03,0,9.651389,0,0,3.03,2,0,11,0,0,3.466153,0,0.348372,3.03,21,155,135,10,5,10,0,0,0,14.39,43,0.043308,0,0.195769,3.03,0,29,5.11,2,0,3.03,0,6.06,0.618288,7.08,0.058131,0.177957,0.088697,52,10,0.195686,8.48,0.294104,0.043061
org.eclipse.jdt.internal.compiler.ast.ArrayTypeReference,0,0,0.316977,0,0,0.003114,0,4.04,0,3.635584,0,0,0,2,2,7,0,0,1.954283,0,0.348372,0,11,54,136,6,6,18,0,0,3,14.39,19,0,0,0.095221,0,0,26,0,2,0,0,0,4.04,0.501824,9.09,0,0.303935,0,67,5,0.308208,1.02,0.294104,0
org.eclipse.jdt.internal.compiler.ast.AssertStatement,0,0,0.252779,0,0,0.057976,0,3.03,0,7.166864,0,0,0,2,0,8,0,0,1.732671,0,0.348372,0,26,151,131,6,3,5,0,0,0,14.38,58,0,0,0.030837,2.02,0,30,1.05,4,1,0,0,5.05,0.115811,1.01,0.026036,0.015549,0.014773,23,6,0.271514,3.09,0,0
org.eclipse.jdt.internal.compiler.ast.Assignment,0,0.040434,0.145577,0,0,0.057457,0.056296,3.04,0,14.595991,0,0,4.04,2,1,15,0,0,4.726419,0,0.348372,4.04,34,198,135,14,4,26,0,0,7,14.39,65,0.058343,0,0.28933,11.13,6.56,53,11.23,2,0,4.04,0,11.14,0.726855,7.08,0.169063,0.177957,0.155585,46,12,0.268185,15.77,0.294104,0.058038
org.eclipse.jdt.internal.compiler.ast.BinaryExpression,0,0,0.155019,0,0,0.220351,0.041785,3.03,0,10.868859,0,0,4.06,3,4,25,0,0,3.630051,1.01,0.348372,5.07,23,1599,136,23,5,15,0,0,0,14.39,127,0.120648,0,0.157507,3.03,0,36,7.14,3,0,3.05,0,6.06,0.584376,8.09,0.058131,0.193506,0.153162,68,22,0.204098,10.89,0.293898,0.059911
org.eclipse.jdt.internal.compiler.ast.Block,0,0,0.511823,0,0,0.000857,0,9.1,0,2.538394,0,0,0,3,0,10,0,0,0.598085,0,0.348372,0,9,97,131,9,3,26,0,0,0,14.38,27,0,0,0,0,0,33,0,3,0,0,0,9.1,0.036686,1.01,0,0.015549,0,21,9,0.5003,0,0,0
org.eclipse.jdt.internal.compiler.ast.BranchStatement,0,0,0.014154,1.01,1.01,0.008671,0,1.02,0,5.337997,0.02002,0,0,4,3,3,0,0,1.367871,1.01,0.348372,0,8,41,131,2,3,7,0.01375,0,1,14.38,9,0,0.020226,0.03013,2.02,0,15,2.04,4,0,0,0,3.04,0.11182,1.01,0.045311,0.015549,0.031557,26,2,0.059819,2.1,0,0
org.eclipse.jdt.internal.compiler.ast.BreakStatement,0,0,0.135953,0,0,0.007471,0,2.02,0,3.523913,0,0,0,0,0,4,0,0,0.902005,0,0.369205,0,14,61,135,3,4,4,0,0,3,15.39,27,0,0,0.055261,2.03,0,17,2.03,0,0,0,0,4.05,0.073592,1.01,0.035777,0.015549,0.042118,25,3,0.167057,3.06,0,0
org.eclipse.jdt.internal.compiler.ast.CaseStatement,0,0,0.181775,2.02,1.01,0.044583,0,6.06,0,9.380603,0.037183,0,0,2,0,7,0,0,3.334046,0,0.348372,0,26,92,131,6,3,14,0,0,3,14.38,37,0,0.026729,0.067429,3.05,0,35,3.06,2,0,0,0,9.11,0.5937,1.01,0.047071,0.015549,0.042802,22,6,0.220669,5.16,0.294104,0
org.eclipse.jdt.internal.compiler.ast.CastExpression,2,0,0.120811,0,0,0.195281,0.257341,5.07,0,19.77605,0,0,6.06,3,0,22,0,0,6.578819,0,0.348372,6.06,30,407,135,21,4,29,0,0,0,14.39,81,0.211713,0,0.840853,4.06,0,55,15.31,3,0,6.06,0,9.13,1.08826,8.09,0.147755,0.196347,0.426364,44,19,0.266673,25.65,0.362797,0.211638
org.eclipse.jdt.internal.compiler.ast.CharLiteral,1,0.004888,0.146999,0,0,0.00278,0.027379,3.03,0,4.280571,0,0,2.02,0,0,6,0,0,1.050383,0,0.348372,2.02,11,67,136,5,6,7,0,0,8,14.39,13,0.028958,0,0.033529,5.05,2.1,17,2.06,1,0,2.02,0,8.08,0.073776,8.09,0.090219,0.193506,0.038904,55,4,0.221436,2.08,0,0.028883
org.eclipse.jdt.internal.compiler.ast.ClassLiteralAccess,0,0,0.229149,0,0,0.013716,0.027379,6.07,0,10.807454,0,0,2.02,2,1,6,0,0,3.79917,0,0.348372,2.02,25,75,135,5,4,12,0,0,0,14.39,32,0.028958,0,0.185256,5.09,0,36,5.12,3,0,2.02,0,9.14,0.661207,8.09,0.170791,0.193506,0.160305,51,5,0.369056,7.35,0.294474,0.028883
org.eclipse.jdt.internal.compiler.ast.Clinit,1,0,0.135953,0,0,0.024433,0,2.02,0,7.847607,0,0,0,0,0,12,0,0,3.084159,0,0.348372,0,34,230,148,11,3,4,0,0,53,14.36,64,0,0,0.065648,3.04,0,36,4.04,2,2,0,0,5.06,0.621372,1.01,0.038869,0.015549,0.074298,35,10,0.170669,4.31,0.303326,0
org.eclipse.jdt.internal.compiler.ast.CombinedBinaryExpression,1,0,0.018366,0,0,0.077427,0,1.02,0,2.17716,0,1.01,1.01,6,0,10,0.060608,0,1.555352,0,0.230151,1.02,15,249,139,8,6,3,0,0,0,6.2,40,0.061038,0,0.053259,0,0,18,1.03,6,0,0,0,1.02,0.450932,3.03,0,0.120432,0.059646,85,7,0.019394,1.06,0.293898,0.06141
org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration,2,0.101703,0.530396,2.02,5.12,0.097603,0.080682,10.13,0.106836,16.876395,0.022222,1.01,4.05,14,0,24,0.014337,3.06,5.569232,0,0.348372,4.05,41,546,131,23,2,71,0,0,85,14.38,82,0.094439,0.172797,0.486234,9.22,6.72,102,11.33,23,5,3.04,0,16.31,0.876936,1.01,0.220294,0.015549,0.274989,17,21,0.700729,22.24,0.295288,0.094452
org.eclipse.jdt.internal.compiler.ast.CompoundAssignment,0,0,0.135953,0,0,0.005627,0,2.02,0,6.040402,0,0,0,2,2,9,0,0,1.406734,0,0.348372,0,20,130,137,8,5,20,0,0,22,14.39,36,0,0,0.035619,0,0,37,2.02,2,0,0,0,2.02,0.082961,8.08,0,0.192769,0.025582,54,8,0.133001,3.05,0,0
org.eclipse.jdt.internal.compiler.ast.ConditionalExpression,0,0,0.146999,0,0,0.086561,0.041714,3.03,0,12.176447,0,0,3.03,6,0,9,0,0,2.907622,0,0.348372,3.03,21,400,136,8,5,8,0,0,0,14.39,62,0.043308,0,0.153693,3.03,0,27,8.17,9,0,3.03,0,6.06,0.188748,7.08,0.058131,0.177957,0.117539,70,8,0.195686,11.99,0,0.043061
org.eclipse.jdt.internal.compiler.ast.ConstructorDeclaration,1,0.029409,0.310772,1.01,1.01,0.190141,0.021277,5.05,0,13.011788,0.026556,0,1.01,2,0,16,0,0,3.48472,0,0.348372,1.01,52,390,148,15,3,29,0,0,59,14.36,114,0.020993,0.028409,0.203062,4.06,3.26,75,8.15,2,0,1.01,0,9.11,0.335205,1.01,0.089605,0.015549,0.174698,33,14,0.390476,9.39,0.000001,0.020954
org.eclipse.jdt.internal.compiler.ast.ContinueStatement,0,0,0.135953,0,0,0.007414,0,2.02,0,3.472175,0,0,0,0,0,4,0,0,0.832455,0,0.369205,0,14,64,135,3,4,4,0,0,3,15.39,26,0,0,0.03013,2.03,0,17,1.02,0,0,0,0,4.05,0.054127,1.01,0.035777,0.015549,0.016545,25,3,0.167057,2.05,0,0
org.eclipse.jdt.internal.compiler.ast.DoStatement,0,0,0.135953,0,0,0.065557,0,2.02,0,7.962768,0,0,0,2,0,6,0,0,1.96534,0,0.348372,0,18,141,131,5,3,4,0,0,0,14.38,52,0,0,0.07566,1.01,0,21,5.07,5,2,0,0,3.03,0.140997,1.01,0.014577,0.015549,0.071963,23,5,0.147525,6.32,0,0
org.eclipse.jdt.internal.compiler.ast.DoubleLiteral,0,0.004888,0.135953,0,0,0.003257,0.027379,2.02,0,3.725542,0,0,2.02,0,0,5,0,0,0.914828,0,0.348372,2.02,11,75,136,4,6,5,0,0,6,14.39,16,0.028958,0,0.033529,4.04,2.08,15,2.06,1,0,2.02,0,6.06,0.064526,8.09,0.074425,0.193506,0.038904,55,4,0.196574,2.08,0,0.028883
org.eclipse.jdt.internal.compiler.ast.EmptyStatement,0,0,0.252779,0,0,0.001974,0,3.03,0,3.198369,0,0,0,0,0,7,0,0,0.755356,0,0.348372,0,11,31,131,6,3,10,0,0,15,14.38,16,0,0,0,1.01,0,20,0,0,0,0,0,4.04,0.046818,1.01,0.011459,0.015549,0,22,6,0.25699,0,0,0
org.eclipse.jdt.internal.compiler.ast.EqualExpression,2,0.01153,0.135953,0,0,0.051313,0.028741,2.02,0,10.569493,0,1.01,1.02,0,0,14,0.014503,0,2.587746,0,0.348372,1.02,28,677,139,13,6,8,0,0,78,14.39,76,0.014206,0,0.071415,3.04,1.23,34,3.08,0,0,2.03,0,5.06,0.185036,9.12,0.045731,0.211293,0.03817,85,11,0.174105,8.84,0,0.014342
org.eclipse.jdt.internal.compiler.ast.ExplicitConstructorCall,0,0,0.146164,0,1.01,0.034584,0,3.03,0,11.383291,0,0,0,11,2,15,0,0,3.988458,0,0.348372,0,40,335,131,14,3,21,0,0,31,14.38,78,0,0.026729,0.260113,6.11,0,56,8.12,13,0,0,0,8.13,0.684558,1.01,0.206771,0.015549,0.263936,23,13,0.24124,9.65,0.294104,0
org.eclipse.jdt.internal.compiler.ast.Expression,2,0.11388,0.766483,1.01,1.01,0.457387,0.153307,22.38,0,21.047842,0.014723,0,6.06,4,13,37,0,0,6.488905,0,0.348372,6.06,31,681,131,36,3,190,0,0,552,14.38,102,0.149808,0.014376,0.565869,9.1,10.2,214,16.17,4,0,6.06,0,25.42,0.932315,1.01,0.203466,0.015549,0.267181,22,34,0.831033,28.65,0.303533,0.149652
org.eclipse.jdt.internal.compiler.ast.ExtendedStringLiteral,0,0,0.135953,0,0,0.001816,0,2.02,0,2.645352,0,0,0,0,0,6,0,0,0.629865,0,0.361247,0,5,36,137,4,6,5,0,0,6,15.4,13,0,0,0,0,0,8,0,0,0,0,0,2.02,0.040073,7.07,0,0.178418,0,58,4,0.133001,0,0,0
org.eclipse.jdt.internal.compiler.ast.FalseLiteral,0,0.004888,0.146999,0,0,0.00354,0.027379,3.03,0,4.428591,0,0,2.02,0,0,7,0,0,1.08517,0,0.348372,2.02,11,37,135,6,6,5,0,0,15,14.39,14,0.028958,0,0.033529,4.04,2.12,15,2.06,1,0,2.02,0,7.07,0.075865,8.09,0.074425,0.193506,0.038904,53,6,0.207138,2.08,0,0.028883
org.eclipse.jdt.internal.compiler.ast.FieldDeclaration,0,0.010771,0.357642,0,1.01,0.10504,0.011271,9.12,0,16.589794,0,0,1.01,4,4,9,0,0,5.430386,0,0.348372,1.01,41,212,147,7,4,55,0,0,3,14.38,76,0.011239,0.026729,0.365448,5.09,2.08,89,13.21,4,0,1.01,0,13.19,0.857331,3.03,0.107546,0.030226,0.331074,33,7,0.441895,14.65,0.297088,0.011239
org.eclipse.jdt.internal.compiler.ast.FieldReference,0,0.063349,0.187711,0,0,0.183574,0.083357,6.11,0,17.206326,0,0,6.06,9,4,23,0,0,5.793343,0,0.348372,6.06,40,515,135,22,5,25,0,0,51,14.39,108,0.084572,0,0.705198,9.15,8.73,62,11.3,10,0,6.06,0,12.23,0.961349,7.08,0.494372,0.177031,0.520598,47,22,0.631948,23.37,0.353338,0.084351
org.eclipse.jdt.internal.compiler.ast.FloatLiteral,0,0.004888,0.135953,0,0,0.003799,0.027379,2.02,0,3.725542,0,0,2.02,0,0,5,0,0,0.914828,0,0.348372,2.02,11,76,136,4,6,5,0,0,6,14.39,17,0.028958,0,0.033529,4.04,2.08,15,2.06,2,0,2.02,0,6.06,0.064526,8.09,0.074425,0.193506,0.038904,55,4,0.196574,2.08,0,0.028883
org.eclipse.jdt.internal.compiler.ast.ForStatement,0,0,0.135953,1.01,2.02,0.023871,0,2.02,0,8.199117,0.026556,0,0,5,0,6,0,0,2.00917,0,0.348372,0,20,316,131,5,3,4,0,0,0,14.38,55,0,0.048634,0.109116,2.02,0,23,2.02,11,2,0,0,4.04,0.142287,1.01,0.026036,0.015549,0.02808,23,5,0.158164,7.69,0,0
