name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.apache.lucene.search.QueryTermVector,1,0,0,0,0,0.002289,0,0,0,1.509169,0,0,0,0,0,10,0,0,0.675786,0,0,0,4,85,0,8,1,0,0,0,4,0,37,0,0,0.17703,0,0,4,1.01,2,2,0,0,0,0.173811,0,0,0,0.226957,0,7,0,1.01,0.03109,0
org.apache.lucene.search.QueryUtils,2,0.074745,0.019262,0,0,0.23543,0.045866,1.01,0,5.41441,0,2.02,3.05,0,0,10,0.04,0,2.277756,0,0,3.05,10,98,0,9,1,1,0,0,36,0,42,0.08556,0,0.128346,5.13,3.3,10,5.31,0,0,2.03,0,4.13,0.46752,0,0.121519,0,0.112682,0,7,0.123032,6.95,0.242286,0.08556
org.apache.lucene.search.QueryWrapperFilter,0,0,0.055556,0,0,0.044974,0.053368,1.01,0,0.981756,0,0,1.01,0,0,6,0,0,0.301344,0,0,1.01,8,29,0,5,2,2,0,0,0,0,14,0.053425,0,0.048031,1.02,0,10,1.02,1,1,1.01,0,1.03,0.038859,0,0.054568,0,0.052979,0,5,0.054469,1.06,0,0.053244
org.apache.lucene.search.RangeFilter,0,0.055607,0.024728,0,1.01,0.090746,0.066019,2.02,0.5,4.13076,0,0,2.03,0,0,9,0,1.01,2.129347,0,0,3.04,7,212,0,7,2,2,0,0,1,0,37,0.524957,0.5,0.452981,1.02,2.03,9,4.11,6,6,2.03,0,3.04,0.549445,0,0.054568,0,0.751882,0,7,0.07921,4.19,0.273376,0.065705
org.apache.lucene.search.RangeQuery,1,0,0.010267,0,1.01,0.081193,0.503128,1.01,0.5,6.140132,0,1.01,3.05,0,0,12,0.5,1.01,2.542761,0,0,3.06,8,139,0,10,2,2,0,0,0,0,38,0.480519,0.5,0.436041,1.01,0,10,3.14,4,4,3.04,0,2.02,0.558225,2.02,0.012896,0.021907,0.480383,10,9,0.023069,5.65,0.273376,0.484874
org.apache.lucene.search.RemoteCachingWrapperFilter,0,0,0,0,0,0.036965,0.053368,0,0,1.640358,0,0,1.01,0,1,3,0,0,1.244718,0,0,1.01,4,14,0,2,2,1,0,0,0,0,7,0.053425,0,0.048031,1.01,0,5,1.02,1,0,1.01,0,1.01,0.36816,0,0.054568,0,0.052979,0,2,0.054469,1.04,0.242286,0.053244
org.apache.lucene.search.RemoteCachingWrapperFilterHelper,0,0,0,0,0,0.037058,0,0,0,1.640358,0,0,0,0,0,3,0,0,1.244718,0,0,0,6,23,1,2,3,0,0,0,0,0,11,0,0,0,1.01,0,6,0,1,1,0,0,1.01,0.36816,1.01,0.054568,0.053739,0,1,2,0.054469,0,0.242286,0
org.apache.lucene.search.RemoteSearchable,0,0,0,0,0,0.033673,0.044607,0,0,4.182929,0,0,3.1,0,0,13,0,0,1.016533,0,0,3.1,14,59,0,12,4,0,0,0,0,0,31,0.04499,0,0.051259,3.03,0,14,4.21,1,1,3.1,0,3.03,0.06989,0,0.056401,0,0.054588,0,12,0.054694,4.41,0,0.044675
org.apache.lucene.search.ReqExclScorer,1,0,0,0,0,0.001321,0,0,0,0.884702,0,0,0,0,0,7,0,0,0.226138,0,0,0,3,85,0,6,3,1,0,1.01,0,0,16,0,0,0,1.01,0,4,0,3,3,0,0.055556,1.01,0.017694,0,0.054568,0,0,3,5,0.054469,0,0,0
org.apache.lucene.search.ReqOptSumScorer,0,0,0,0,0,0.001321,0,0,0,0.884702,0,0,0,0,0,6,0,0,0.226138,0,0,0,3,48,0,5,3,1,0,1.01,0,0,15,0,0,0,1.01,0,4,0,3,3,0,0.055556,1.01,0.017694,0,0.054568,0,0,3,5,0.054469,0,0,0
org.apache.lucene.search.SampleComparable,0,0,0,0,0,0.001561,0,0,0,1.405652,0,0,0,0,0,4,0,0,0.377828,0,0,0,2,24,0,3,1,0,0,0,3,0,12,0,0,0,0,0,2,0,2,0,0,0,0,0.034499,0,0,0,0,0,3,0,0,0,0
org.apache.lucene.search.ScoreDoc,0,0,0.129312,0,0,0.001321,0,4.05,0,0.884702,0,0,0,2,1,1,0,0,0.226138,0,0,0,0,8,0,0,1,16,0,0,0,0,1,0,0,0,0,0,16,0,2,0,0,0,4.05,0.017694,0,0,0,0,0,0,0.132568,0,0,0
org.apache.lucene.search.ScoreDocComparator,0,0,0,0,0,0.013033,0,0,0,2.696519,0,0,0,2,0,3,0,0,1.47908,0,0,0,1,9,0,3,0,3,0,0,3,0,4,0,0,0,0,0,4,0,2,0,0,0,0,0.374804,0,0,0,0,0,3,0,0,0.242286,0
org.apache.lucene.search.Scorer,0,0.046002,0.111312,0,0,0.045968,0.053368,4.04,0,2.325265,0,0,1.03,0,11,6,0,0,0.648253,1.01,0,1.03,4,24,0,5,2,18,0.012059,1.01,10,0,9,0.053425,0,0.048031,1.01,1.18,22,1.01,1,1,1.03,0.055556,5.05,0.068643,1.03,0.054568,0.053739,0.052979,3,4,0.155328,1.03,0,0.053244
org.apache.lucene.search.Searchable,0,0.035196,0.052879,0,0,0.058091,0.044607,5.11,0,5.865011,0,0,3.1,0,0,11,0,0,1.58868,0,0,3.1,12,15,0,11,0,5,0,0,55,0,11,0.04499,0,0.039292,3.03,4.11,17,3.1,0,0,3.1,0,6.11,0.168615,0,0.056401,0,0.042045,0,11,0.090521,3.14,0.000083,0.044675
org.apache.lucene.search.Searcher,0,0.148618,0.544442,0,0,0.037391,0.334709,16.23,0,5.32683,0,0,4.16,0,2,24,0,0,1.975677,0,0,4.16,14,65,0,23,1,35,0,0,251,0,28,0.259056,0,0.220036,4.07,6.32,46,4.16,1,1,4.15,0,20.3,0.410269,0,0.056689,0,0.282691,0,22,0.586634,4.38,0.076269,0.259854
org.apache.lucene.search.Similarity,0,0.028267,0.627555,0,0,0.129354,0.025,14.17,0,6.053807,0,1.02,2.03,0,2,16,0.012244,0,1.633083,1.01,0,2.03,4,47,0,15,1,32,0,0,101,0,24,0.035145,0,0.033798,0,2.43,34,2.03,2,2,1.01,0,14.17,0.15524,0,0,0,0.037032,0,15,0.632753,2.3,0,0.034982
org.apache.lucene.search.SimilarityDelegator,0,0,0,0,0,0.010628,0.050428,0,0,2.145465,0,0,1.01,0,0,8,0,0,0.556392,0,0,1.01,1,27,0,7,2,1,0,0,0,0,15,0.044075,0,0.040771,0,0,2,1.02,1,1,1.01,0,0,0.050229,2.02,0,0.083824,0.045698,8,7,0,1.03,0,0.042278
org.apache.lucene.search.SingleDocTestFilter,0,0,0,0,0,0.018502,0,0,0,1.957614,0,0,0,0,0,2,0,0,0.530236,0,0,0,4,11,0,1,2,0,0,0,0,0,6,0,0,0,1.02,0,4,1.01,1,1,0,0,1.02,0.052161,1.01,0.054568,0.053739,0.052979,1,1,0.054469,0,0,0
org.apache.lucene.search.SloppyPhraseScorer,3,0.16275,0,0,2.03,0.114696,0,0,0.16645,1.993209,0,2.03,2.03,0,0,5,0.224166,2.03,0.729258,0,0,2.03,8,121,5,4,4,0,0,1.01,2,0,20,0.21959,0.224166,0.182353,0,2.02,8,2.09,4,4,0,0.055556,0,0.146553,0,0,0,0.205982,11,0,0,2.82,0.010512,0.220637
org.apache.lucene.search.Sort,0,0,0.062068,0,0,0.005356,0,3.03,0,3.689284,0,0,0,2,0,13,0,0,1.764329,0,0,0,1,58,0,7,1,9,0,0,0,0,20,0,0,0,0,0,10,0,3,0,0,0,3.03,0.407875,0,0,0,0,0,7,0.065343,0,0.242286,0
org.apache.lucene.search.SortComparator,0,0,0,0,0,0.008181,0,0,0,1.055494,0,0,0,0,0,3,0,0,0.298629,0,0,0,4,11,0,2,1,3,0,0,1,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0.030872,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.search.SortComparatorSource,0,0,0,0,0,0.009151,0,0,0,1.815051,0,0,0,0,0,1,0,0,0.48339,0,0,0,2,5,0,1,0,4,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0.043324,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.search.SortField,0,0,0.075246,2.04,2.04,0.007786,0,3.03,0,3.340867,0.075268,0,0,13,0,14,0,0,1.751375,0,0,0,1,92,0,6,1,8,0,0,5,0,20,0,0.0744,0.114541,0,0,9,1.01,18,4,0,0,3.03,0.42911,0,0,0,0.036415,0,6,0.073975,3.05,0.242286,0
org.apache.lucene.search.SpanFilter,0,0,0,0,0,0.007417,0,0,0,0.997372,0,0,0,0,2,2,0,0,0.314014,0,0,0,3,3,0,1,2,2,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0.042288,1.01,0,0.053739,0,2,1,0,0,0,0
org.apache.lucene.search.SpanFilterResult,0,0.046002,0,0,1.01,0.025464,0.053368,0,0.048054,0.997372,0,0,1.01,0,0,5,0,1.01,0.314014,0,0,1.02,1,22,0,3,1,3,0,0,3,0,5,0.053425,0.036544,0.048031,1.01,1.02,4,1.02,3,3,1.01,0,1.01,0.042288,0,0.054568,0,0.052979,0,3,0.054469,1.08,0,0.053244
org.apache.lucene.search.SpanQueryFilter,0,0,0,0,0,0.020384,0,0,0,1.277257,0,0,0,0,0,8,0,0,28.4423,0,0,0,7,45,0,6,3,0,0,0,0,0,24,0,0,0,1.02,0,7,0,1,0,0,0,1.02,0.322173,1.01,0.054568,0.053739,0,1,6,0.054469,0,0.279886,0
org.apache.lucene.search.TermQuery,0,0.007931,0.531426,0,0,0.035025,0.010019,15.18,0,4.629684,0,0,1.01,0,0,7,0,0,1.167703,0,0,1.01,5,33,0,6,2,23,0,0,3,0,20,0.009958,0,0.020932,1.01,1.03,28,1.02,1,1,1.01,0,16.19,0.093894,0,0.012896,0,0.009727,9,5,0.540302,2.06,0,0.009958
org.apache.lucene.search.TermScorer,0,0,0,0,0,0.00564,0,0,0,1.388924,0,0,0,0,0,9,0,0,0.351394,0,0,0,9,118,0,8,3,0,0,1.01,0,0,26,0,0,0.015715,0,0,9,1.01,11,11,0,0.055556,0,0.026698,0,0,0,0.017103,1,7,0,1.02,0,0
org.apache.lucene.search.TermsFilter,0,0,0,0,0,0.036802,0.838259,0,0,4.091966,0,0,2.03,0,0,6,0,0,30.077274,0,0,2.03,6,72,0,5,2,1,0,0,0,0,24,0.913279,0,0.770849,1.02,0,7,3.1,1,0,2.03,0,1.02,0.757823,2.02,0.092569,0.053739,1.00808,0,5,0.095364,3.5,0.522256,0.816077
org.apache.lucene.search.TimeLimitedCollector,0,0.021826,0,1.01,1.02,0.031454,0,0,0.040537,0.917694,0,0,1.02,2,0,6,0,1.01,0.332338,0,0,1.02,1,40,0,5,2,0,0,0,2,0,12,0.063093,0.063093,0.057703,0,1.01,1,1.02,8,6,1.02,0,0,0.058073,0,0,0,0.064197,0,5,0,1.11,0,0.063093
org.apache.lucene.search.TopDocCollector,0,0,0.095331,0,1.01,0.063879,0,1.01,0.045914,3.242026,0,0,0,0,1,6,0,1.01,1.840748,0,0,1.01,5,38,0,3,2,3,0,0,0,0,12,0.228882,0.04483,0.230512,0,0,8,2.02,3,1,0,0,1.01,0.494425,0,0,0,0.293566,0,3,0.095364,2.06,0.287382,0
org.apache.lucene.search.TopDocs,0,0,0.127655,0,1.01,0.016488,0.013276,4.06,0.013514,1.808341,0,0,1.02,2,1,3,0,1.01,0.484299,0,0,1.02,1,16,0,2,1,14,0,0,0,0,3,0.012581,0.013514,0.009615,0,0,15,1.02,3,1,1.02,0,4.06,0.045446,0,0,0,0.012779,0,2,0.13088,1.08,0,0.013333
org.apache.lucene.search.TopFieldDocCollector,0,0,0,0,1.01,0.043988,0,0,0.045914,2.583425,0,0,0,0,0,3,0,1.01,0.897374,0,0,0,10,27,2,2,3,1,0,0,1,0,13,0,0.04483,0.041216,0,0,11,0,1,1,0,0,0,0.165124,0,0,0,0,1,2,0,1.07,0.045096,0
org.apache.lucene.search.TopFieldDocs,0,0,0.017929,0,0,0.008302,0,2.02,0,2.669235,0,0,0,1,0,1,0,0,1.424225,0,0,0,3,8,2,0,2,9,0,0,0,0,2,0,0,0,0,0,12,0,1,0,0,0,2.02,0.360576,1.02,0,0.013514,0,2,0,0.02105,0,0.242286,0
org.apache.lucene.search.Weight,0,0,0.187138,0,0,0.002229,0,9.16,0,1.434709,0,0,0,0,0,6,0,0,0.347194,0,0,0,4,8,0,6,0,29,0,0,15,0,6,0,0,0,0,0,32,0,0,0,0,0,9.16,0.023545,0,0,0,0,0,6,0.177237,0,0,0
org.apache.lucene.search.WildcardQuery,0,0.023112,0.010267,0,1.01,0.009117,0.029237,1.01,0.018291,1.985689,0,0,2.02,0,0,4,0,1.01,0.484234,0,0,2.02,7,21,0,3,3,2,0,0,3,0,12,0.028891,0.018062,0.025257,1.02,2.03,9,2.07,1,1,2.02,0,2.03,0.033499,3.03,0.017857,0.010279,0.026207,13,2,0.029335,2.13,0,0.029175
org.apache.lucene.search.WildcardTermEnum,0,0,0,0,0,0.009499,0,0,0,1.686142,0,0,0,2,0,6,0,0,0.410634,0,0,0,4,111,0,5,3,1,0,0,6,0,20,0,0,0.011745,0,0,5,0,8,0,0,0,0,0.028102,0,0,0,0,5,4,0,1.03,0,0
org.apache.lucene.search.function.ByteFieldSource,0,0,0,0,0,0.026748,0,0,0,1.179548,0,0,0,0,0,6,0,0,0.351927,0,0,0,4,33,0,4,3,1,0,0,0,0,13,0,0,0,0,0,5,1.01,1,1,0,0,0,0.041773,0,0,0,0.042913,4,4,0,0,0,0
org.apache.lucene.search.function.CustomScoreQuery,0,0.034813,0,0,0,0.173866,0.044018,0,0,2.711607,0,0,1.02,0,0,17,0,0,1.09964,0,0,1.03,7,131,0,14,2,0,0,0,55,0,41,0.043066,0,0.036106,0,1.25,7,1.03,3,3,1.02,0,0,0.24131,0,0,0,0.042913,7,13,0,1.48,0.03109,0.044071
org.apache.lucene.search.function.DocValues,1,0,0,0,1.01,0.056459,0,0,0.04368,1.700497,0,0,0,0,0,13,0,1.01,0.503617,0,0,1.01,1,60,0,12,1,8,0,0,60,0,18,0.043066,0.043018,0,0,0,9,0,4,4,0,0,0,0.058578,0,0,0,0,0,10,0,0,0,0
org.apache.lucene.search.function.FieldCacheSource,0,0,0,0,1.01,0.029505,0,0,0.04,1.810162,0,0,0,0,4,8,0,1.01,1.280469,0,0,0,4,29,0,7,2,4,0,0,9,0,10,0,0.037856,0.032176,0,0,8,1.01,1,1,0,0,0,0.367347,0,0,0,0.030566,1,7,0,1.03,0.242286,0
org.apache.lucene.search.function.FieldScoreQuery,1,0,0,0,0,0.031487,0,0,0,1.325935,0,0,0,0,0,2,0,0,0.646931,0,0,0,6,20,1,1,3,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0.176159,0,0,0,0,14,0,0,0,0.03109,0
org.apache.lucene.search.function.FloatFieldSource,0,0,0,0,0,0.02679,0,0,0,1.83815,0,0,0,0,0,6,0,0,1.295301,0,0,0,4,33,0,4,3,1,0,0,0,0,13,0,0,0,0,0,5,1.01,1,1,0,0,0,0.371074,0,0,0,0.042913,4,4,0,0,0.242286,0
org.apache.lucene.search.function.FunctionTestSetup,2,0,0,0,0,0.083246,0,0,0,2.747415,0,0,0,1,0,8,0,0,1.579743,0,0,0,9,93,0,7,3,0,0,1.01,17,0,26,0,0,0.084333,1.01,0,9,0,10,1,0,0.038462,1.01,0.408663,0,0.038462,0,0,0,0,0.038462,3.07,0.242286,0
org.apache.lucene.search.function.IntFieldSource,0,0,0,0,0,0.027482,0,0,0,1.700497,0,0,0,0,0,6,0,0,0.503617,0,0,0,4,33,0,4,3,1,0,0,0,0,13,0,0,0,0,0,5,1.01,1,1,0,0,0,0.058578,0,0,0,0.042913,4,4,0,0,0,0
org.apache.lucene.search.function.OrdFieldSource,0,0,0,0,0,0.027037,0,0,0,1.83815,0,0,0,0,0,5,0,0,1.295301,0,0,0,4,23,0,4,2,0,0,0,0,0,11,0,0,0,0,0,4,0,2,1,0,0,0,0.371074,0,0,0,0,1,4,0,0,0.242286,0
org.apache.lucene.search.function.ReverseOrdFieldSource,0,0,0,0,0,0.029262,0,0,0,1.83815,0,0,0,1,0,5,0,0,1.295301,0,0,0,4,25,0,4,2,0,0,0,0,0,11,0,0,0,0,0,4,0,2,1,0,0,0,0.371074,0,0,0,0,1,4,0,0,0.242286,0
org.apache.lucene.search.function.ShortFieldSource,0,0,0,0,0,0.027542,0,0,0,1.179548,0,0,0,0,0,6,0,0,0.351927,0,0,0,4,33,0,4,3,1,0,0,0,0,13,0,0,0,0,0,5,1.01,1,1,0,0,0,0.041773,0,0,0,0.042913,4,4,0,0,0,0
org.apache.lucene.search.function.ValueSource,0,0,0,0,0,0.018928,0,0,0,1.700497,0,0,0,0,3,6,0,0,0.503617,0,0,0,2,9,0,5,1,5,0,0,10,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0.058578,0,0,0,0,0,5,0,0,0,0
org.apache.lucene.search.function.ValueSourceQuery,0,0,0,0,0,0.053197,0,0,0,1.776027,0,0,0,0,1,7,0,0,0.786743,0,0,0,6,28,0,6,2,2,0,0,9,0,16,0,0,0,0,0,8,0,1,0,0,0,0,0.194162,0,0,0,0,8,5,0,0,0.03109,0
org.apache.lucene.search.highlight.DefaultEncoder,0,0,0,0,0,0.011558,0,0,0,1.37439,0,0,0,0,0,2,0,0,1.100192,0,0,0,1,10,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0.336757,0,0,0,0,0,1,0,0,0.242286,0
org.apache.lucene.search.highlight.Encoder,0,0,0,0,0,0.015192,0,0,0,1.784682,0,0,0,0,0,1,0,0,1.190287,0,0,0,0,4,0,1,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0.341076,0,0,0,0,0,1,0,0,0.242286,0
org.apache.lucene.search.highlight.Formatter,0,0,0,0,0,0.005639,0,0,0,1.294995,0,0,0,0,0,1,0,0,0.316233,0,0,0,1,4,0,1,0,3,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0.022013,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.search.highlight.FragmentQueue,0,0,0,0,0,0.409456,0,0,0,6.042988,0,0,0,0,0,2,0,0,2.65174,0,0.047619,0,2,16,1,1,2,1,0,0,0,1.01,4,0,0,0,0,0,3,0,0,0,0,0,0,0.613642,1.01,0,0.047619,0,9,1,0,0,0.274145,0
org.apache.lucene.search.highlight.Fragmenter,0,0,0.093962,0,0,0.006423,0,2.02,0,1.953597,0,0,0,0,0,2,0,0,1.259607,0,0,0,1,5,0,2,0,4,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,2.02,0.351314,0,0,0,0,0,2,0.094022,0,0.242286,0
org.apache.lucene.search.highlight.GradientFormatter,2,0,0.00999,0,0,0.028916,0,1.01,0,2.40306,0,1.02,0,0,1,7,0,0,1.357024,1.01,0,0,2,147,0,6,1,1,0,0,15,0,20,0,0,0,0,0,3,0,16,2,0,0,1.01,0.355768,0,0,0,0,0,2,0.009566,0,0.242286,0
org.apache.lucene.search.highlight.Highlighter,1,0.068754,0,1.01,2.02,0.409456,0.087986,0,0,6.042988,0.038536,0,4.07,2,0,21,0,1.01,2.65174,0,0,4.08,14,308,0,18,1,0,0,0,115,0,66,0.086785,0.036544,0.102009,2.03,4.78,14,7.18,7,5,4.07,0,2.03,0.613642,0,0.010002,0,0.336969,0,17,0.020627,6.52,0.274145,0.087451
org.apache.lucene.search.highlight.NullFragmenter,0,0,0,0,0,0.008451,0,0,0,1.429156,0,0,0,0,0,3,0,0,0.351853,0,0,0,2,7,0,2,1,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0.024858,0,0,0,0,0,2,0,0,0,0
org.apache.lucene.search.highlight.PositionSpan,0,0,0,0,0,0.038064,0,0,0,0.387226,0,0,0,0,0,1,0,0,0.155779,0,0,0,0,8,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0.032269,0,0,0,0,0,0,0,0,0.000006,0
org.apache.lucene.search.highlight.QueryScorer,0,0.008512,0,0,1.01,0.127064,0.010204,0,0,3.606569,0,0,1.01,0,0,9,0,0,1.939843,0,0,2.02,7,65,0,5,1,0,0,0,4,0,21,0.02035,0.007367,0.030666,0,1.04,7,2.04,5,1,1.01,0,0,0.519376,0,0,0,0.019329,0,5,0,3.14,0.273376,0.010204
org.apache.lucene.search.highlight.QueryTermExtractor,3,0.044352,0,0,0,0.125303,0.00805,0,0,3.614653,0,3.07,4.08,0,0,8,0.023593,0,1.172628,0,0,4.08,7,82,0,7,1,1,0,0,21,0,28,0.051998,0,0.221783,3.09,4.52,8,5.25,0,0,1.01,0,3.09,0.204283,0,0.02261,0,0.066296,0,4,0.04134,5.87,0.03109,0.051797
org.apache.lucene.search.highlight.Scorer,0,0,0.081606,0,0,0.001582,0,1.01,0,1.543304,0,0,0,0,0,3,0,0,1.169512,0,0,0,2,6,0,3,0,3,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,1.01,0.346995,0,0,0,0,0,3,0.081654,0,0.242286,0
org.apache.lucene.search.highlight.SimpleFragmenter,0,0,0,0,0,0.002419,0,0,0,2.000805,0,0,0,0,0,6,0,0,1.327766,0,0,0,2,35,0,4,1,1,0,0,0,0,7,0,0,0,0,0,3,0,3,3,0,0,0,0.372412,0,0,0,0,0,4,0,0,0.242286,0
org.apache.lucene.search.highlight.SimpleHTMLEncoder,0,0,0,0,0,0.130228,0,0,0,1.606153,0,0,0,0,0,3,0,0,1.15293,0,0,0,1,47,0,2,1,0,0,0,1,0,10,0,0,0.011675,0,0,1,1.01,0,0,0,0,0,0.339618,0,0,0,0,0,2,0,1.07,0.242286,0
org.apache.lucene.search.highlight.SimpleHTMLFormatter,0,0,0,0,0,0.001582,0,0,0,1.543304,0,0,0,0,0,3,0,0,1.169512,0,0,0,2,28,0,1,1,1,0,0,0,0,7,0,0,0,0,0,3,0,2,0,0,0,0,0.346995,0,0,0,0,0,1,0,0,0.242286,0
org.apache.lucene.search.highlight.SimpleSpanFragmenter,0,0,0,0,0,0.034867,0,0,0,1.011693,0,0,0,0,0,4,0,0,0.605427,0,0,0,5,42,0,2,1,0,0,0,0,0,11,0,0,0,0,0,5,1.02,6,6,0,0,0,0.188386,0,0,0,0.226957,0,2,0,0,0.031097,0
org.apache.lucene.search.highlight.SpanGradientFormatter,0,0,0,0,0,0.149619,0,0,0,2.6757,0,0,0,0,0,2,0,0,0.655435,0,0,0,2,42,14,1,2,0,0,0,0,0,10,0,0,0,0,0,2,0,2,2,0,0,0,0.047591,0,0,0,0,3,1,0,0,0,0
org.apache.lucene.search.highlight.SpanScorer,1,0,0,0,0,0.082497,0,0,0,1.670295,0,0,0,0,0,14,0,0,1.548801,0,0,0,10,95,0,9,1,1,0,0,16,0,31,0,0,0,0,0,11,1.02,7,7,0,0,0,0.517687,0,0,0,0.226957,0,8,0,0,0.273383,0
org.apache.lucene.search.highlight.TextFragment,0,0,0.081606,0,0,0.001582,0,1.01,0,1.543304,0,0,0,0,0,7,0,0,1.169512,0,0,0,0,38,0,6,1,5,0,0,3,0,9,0,0,0,0,0,5,0,5,0,0,0,1.01,0.346995,0,0,0,0,0,5,0.081654,0,0.242286,0
org.apache.lucene.search.highlight.TokenGroup,0,0.010257,0.00999,0,1.03,0.125508,0,1.01,0,3.689936,0,0,0,0,0,10,0,0,1.963825,0,0,0,1,74,0,9,1,5,0,0,14,0,15,0,0.01375,0.023205,0,1.04,6,1.01,9,1,0,0,1.01,0.521637,0,0,0,0.226957,0,6,0.009566,2.12,0.273376,0
org.apache.lucene.search.highlight.TokenSources,0,0.041537,0,0,0,0.021344,0.049615,0,0,2.744474,0,0,1.03,0,0,9,0,0,1.799126,0,0,1.03,8,125,0,8,1,0,0,0,28,0,31,0.045041,0,0.218829,0,1.18,8,2.05,0,0,1.03,0,0,0.528181,0,0,0,0.271433,0,8,0,2.23,0.273376,0.046677
org.apache.lucene.search.highlight.WeightedSpanTerm,0,0,0,0,0,0.038064,0,0,0,0.387226,0,0,0,0,0,7,0,0,0.155779,0,0,0,2,34,2,5,2,3,0,0,2,0,13,0,0,0,0,0,5,0,2,1,0,0,0,0.032269,0,0,0,0,4,5,0,0,0.000006,0
org.apache.lucene.search.highlight.WeightedSpanTermExtractor,6,0.280486,0,0,0,0.244106,0,0,0,2.34487,0,0,0,0,0,13,0,0,1.841637,0,0,0,25,256,0,11,1,1,0,0,9,0,81,0,0,0.250163,0,1.04,26,0,5,5,0,0,0,0.585144,0,0,0,0,0,5,0,2.04,0.273466,0
org.apache.lucene.search.highlight.WeightedTerm,0,0,0.081606,0,0,0.002104,0,1.03,0,1.543304,0,0,0,0,1,5,0,0,1.169512,1.01,0,0,0,26,0,4,1,5,0,0,2,0,5,0,0,0,0,0,5,0,2,0,0,0,1.03,0.346995,0,0,0,0,0,4,0.081654,0,0.242286,0
org.apache.lucene.search.payloads.BoostingTermQuery,0,0,0,0,0,0.261493,0,0,0,4.019514,0,0,0,0,0,3,0,0,1.262193,0,0,0,5,15,1,2,4,0,0,0,1,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0.172044,1.01,0,0.245121,0,17,1,0,0,0.000072,0
org.apache.lucene.search.payloads.PayloadHelper,0,0,0,0,0,0.006604,0,0,0,1.283069,0,0,0,3,0,2,0,0,1.393021,0,0,0,9,26,0,1,1,0,0,0,0,0,14,0,0,0,0,0,9,0,6,3,0,0,0,0.485418,0,0,0,0,0,1,0,0,0.273376,0
org.apache.lucene.search.payloads.PayloadSpanUtil,2,0,0,0,0,0.009724,0,0,0,1.283069,0,0,0,0,0,4,0,0,1.393021,0,0,0,16,107,0,3,1,0,0,0,3,0,34,0,0,0,0,0,16,0,1,1,0,0,0,0.485418,0,0,0,0,0,1,0,0,0.273376,0
org.apache.lucene.search.regex.JakartaRegexpCapabilities,0,0,0,0,0,0.051511,0,0,0,2.081682,0,0,0,0,0,6,0,0,0.507527,0,0,0,2,23,0,5,1,0,0,0,0,0,13,0,0,0,0,0,2,0,1,1,0,0,0,0.034711,0,0,0,0,0,5,0,0,0,0
org.apache.lucene.search.regex.JavaUtilRegexCapabilities,0,0,0,0,0,0.050173,0,0,0,2.081682,0,0,0,0,0,6,0,0,0.507527,0,0,0,1,22,0,5,1,2,0,0,0,0,12,0,0,0,0,0,3,0,1,1,0,0,0,0.034711,0,0,0,0,0,5,0,0,0,0
